,bhk,locality,sqft,price_per_sqft,bath,Price_Lakhs,Build_year,Age
37637,2,Koregaon Park,1220,10655,2.0,130.0,2001.0,-20.0
37638,2,Koregaon Park,1235,10040,2.0,124.0,2014.0,-7.0
37639,2,Koregaon Park,1050,9523,2.0,100.0,2013.0,-8.0
37640,2,NIBM Annex Mohammadwadi,633,10731,,67.82,2021.0,0.0
37702,2,Chinchwad,1350,6814,2.0,92.0,2013.0,-8.0
37740,1,Lohegaon,521,7162,,37.31,2017.0,-4.0
37742,2,Lohegaon,707,6931,,49.0,2017.0,-4.0
37780,2,Tathawade,470,6685,,31.42,2020.0,-1.0
37782,2,Bavdhan,813,9722,,79.04,2025.0,4.0
37784,1,Tathawade,360,6688,,24.07,2020.0,-1.0
37802,2,Dhayari,872,6880,2.0,60.0,2016.0,-5.0
37803,3,Dhayari,1150,6521,2.0,75.0,2015.0,-6.0
37804,2,Baner,1111,6660,2.0,74.0,2025.0,4.0
37806,3,Baner,1791,7370,2.0,132.0,2025.0,4.0
37808,3,Manjari,1050,6857,3.0,72.0,2025.0,4.0
37809,2,Manjari,850,5882,2.0,50.0,2025.0,4.0
37811,1,Manjari,550,6727,1.0,37.0,2025.0,4.0
37812,1,Manjari,350,7142,1.0,25.0,2025.0,4.0
37814,3,Hinjewadi,1200,7500,3.0,90.0,2024.0,3.0
37815,2,Hinjewadi,900,7222,2.0,65.0,2024.0,3.0
37817,3,Ravet,1022,6413,3.0,65.55,2023.0,2.0
37818,2,Dhayari,872,7110,2.0,62.0,2016.0,-5.0
37819,1,New Sangavi,580,7413,1.0,43.0,2018.0,-3.0
37821,2,Kharadi,1168,7277,2.0,85.0,2007.0,-14.0
37824,4,Kharadi,4355,7439,5.0,324.0,2019.0,-2.0
37841,2,Wakad,1050,7142,2.0,75.0,2013.0,-8.0
37842,2,Tathawade,955,5445,2.0,52.0,2022.0,1.0
37843,2,Tathawade,980,5102,2.0,50.0,2022.0,1.0
37845,2,Kothrud,750,8666,2.0,65.0,2016.0,-5.0
37856,3,Ravet,1044,5973,,62.36,2023.0,2.0
37944,2,Fursungi,993,6847,2.0,68.0,2016.0,-5.0
37946,3,Kalyani Nagar,1950,10769,3.0,210.0,2021.0,0.0
37949,2,Manjari,728,8241,2.0,60.0,2024.0,3.0
37951,2,Hadapsar,750,11466,2.0,86.0,2015.0,-6.0
37952,3,Kalyani Nagar,1700,9117,3.0,155.0,2010.0,-11.0
37953,2,Fursungi,820,7560,2.0,62.0,2020.0,-1.0
37955,2,Kalyani Nagar,1540,8376,2.0,129.0,2008.0,-13.0
37957,2,Kharadi,832,9014,2.0,75.0,2025.0,4.0
37958,2,Kalyani Nagar,1064,9398,2.0,100.0,2019.0,-2.0
37959,2,Kalyani Nagar,900,11111,2.0,100.0,2008.0,-13.0
37960,2,Mahalunge,1034,6595,2.0,68.2,2024.0,3.0
37963,2,Wakad,961,6763,2.0,65.0,2021.0,0.0
37964,3,Sus,1882,7816,3.0,147.0,2021.0,0.0
37965,3,Sus,1591,7872,3.0,125.0,2021.0,0.0
37966,2,Kharadi,980,6632,2.0,65.0,2009.0,-12.0
37967,1,Kharadi,900,6666,2.0,60.0,2014.0,-7.0
37970,2,Balewadi,900,7222,2.0,65.0,2023.0,2.0
37971,2,Tathawade,620,7814,2.0,48.45,2026.0,5.0
38009,1,Wagholi,302,10269,,31.01,2019.0,-2.0
38015,2,Balewadi,1100,5909,2.0,65.0,2023.0,2.0
38020,2,Balewadi,1027,6621,2.0,68.0,2022.0,1.0
38021,3,Balewadi,1178,7045,3.0,83.0,2022.0,1.0
38026,3,Baner,1190,6554,3.0,78.0,2026.0,5.0
38027,2,Pashan,1036,7528,2.0,78.0,2023.0,2.0
38028,2,Bavdhan,812,6280,2.0,51.0,2030.0,9.0
38029,2,Bavdhan,870,6206,2.0,54.0,2030.0,9.0
38030,2,Bavdhan,958,6471,2.0,62.0,2030.0,9.0
38031,2,Bavdhan,934,6423,2.0,60.0,2030.0,9.0
38032,2,Bavdhan,989,6774,2.0,67.0,2030.0,9.0
38033,2,Bavdhan,1046,6615,2.0,69.2,2030.0,9.0
38034,3,Bavdhan,1181,6773,3.0,80.0,2030.0,9.0
38035,3,Bavdhan,1215,7078,3.0,86.0,2030.0,9.0
38038,1,Sus,705,5929,1.0,41.8,2026.0,5.0
38039,2,Bavdhan,1275,7058,2.0,90.0,2024.0,3.0
38040,2,Moshi,933,5638,2.0,52.61,2022.0,1.0
38042,2,Wagholi,1119,5831,2.0,65.25,2028.0,7.0
38043,2,Dhanori,777,5276,2.0,41.0,2020.0,-1.0
38044,2,Vishrantwadi,850,8823,2.0,75.0,2016.0,-5.0
38045,3,Dhayari,1036,6991,2.0,72.43,2023.0,2.0
38046,2,Moshi,767,5781,2.0,44.34,2022.0,1.0
38047,2,Dhayari,1036,5273,2.0,54.63,2023.0,2.0
38049,2,Pashan,1096,11861,2.0,130.0,2016.0,-5.0
38061,1,Wagholi,377,7543,,28.43,2021.0,0.0
38063,2,Mundhwa,874,11197,,97.86,2020.0,-1.0
38065,3,Mundhwa,1200,11195,,134.0,2020.0,-1.0
38066,2,Mundhwa,688,11191,,76.99,2020.0,-1.0
38068,3,Mundhwa,1044,11196,,115.99999999999999,2020.0,-1.0
38081,2,Hinjewadi,488,9973,,48.67,2023.0,2.0
38086,3,Kothrud,777,20205,,156.0,2024.0,3.0
38088,3,Kothrud,779,20204,,157.0,2024.0,3.0
38090,3,Kothrud,1027,16260,,166.0,2024.0,3.0
38092,3,Kothrud,971,16786,,162.0,2024.0,3.0
38095,3,Kothrud,949,16965,,160.0,2024.0,3.0
38098,3,Handewadi,904,5037,,45.54,2018.0,-3.0
38099,2,Handewadi,494,5036,,24.87,2018.0,-3.0
38101,2,Tathawade,540,11755,,63.48,2022.0,1.0
38103,2,Wakad,817,7560,,61.76,2020.0,-1.0
38105,2,Tathawade,503,11424,,57.46,2022.0,1.0
38106,1,Pimpri,600,9166,1.0,55.0,2018.0,-3.0
38114,2,Kondhwa,1000,6500,2.0,65.0,2008.0,-13.0
38116,2,Kondhwa,1000,7000,2.0,70.0,2008.0,-13.0
38117,2,Baner,1300,7538,2.0,98.0,2021.0,0.0
38121,1,Ravet,700,6285,2.0,44.0,2019.0,-2.0
38123,1,Ambegaon,750,2800,1.0,21.0,2021.0,0.0
38125,3,Tathawade,926,7273,2.0,67.35,2023.0,2.0
38126,3,Tathawade,915,7500,2.0,68.63,2023.0,2.0
38127,2,Tathawade,751,7788,2.0,58.49,2023.0,2.0
38128,2,Tathawade,712,7773,2.0,55.35,2023.0,2.0
38129,2,Kharadi,1121,7582,2.0,85.0,2019.0,-2.0
38131,2,Kharadi,1100,7727,2.0,85.0,2014.0,-7.0
38132,2,Kharadi,1175,7148,2.0,84.0,2014.0,-7.0
38133,2,Kharadi,1168,7191,2.0,84.0,2015.0,-6.0
38134,2,Kharadi,1300,6461,2.0,84.0,2016.0,-5.0
38135,2,Kharadi,1006,8250,2.0,83.0,2014.0,-7.0
38136,2,Kharadi,1063,8372,2.0,89.0,2019.0,-2.0
38137,2,Kharadi,1063,8372,2.0,89.0,2015.0,-6.0
38139,3,Wagholi,1300,6538,3.0,85.0,2015.0,-6.0
38175,2,Kalyani Nagar,727,10729,2.0,78.0,2013.0,-8.0
38176,3,Kondhwa,1687,5809,3.0,98.0,2015.0,-6.0
38177,3,Bavdhan,1725,7536,3.0,130.0,2017.0,-4.0
38179,3,Koregaon Park,2600,8461,3.0,220.00000000000003,2009.0,-12.0
38181,3,Hadapsar,1236,10922,2.0,135.0,2018.0,-3.0
38182,2,Handewadi,562,4982,2.0,28.0,2021.0,0.0
38183,2,Dhanori,943,6044,2.0,57.0,2020.0,-1.0
38184,2,Ravet,1012,5928,2.0,60.0,2022.0,1.0
38185,2,Ravet,985,5888,2.0,58.0,2023.0,2.0
38186,2,Hadapsar,745,5637,2.0,42.0,2006.0,-15.0
38187,2,Hadapsar,1000,7200,2.0,72.0,2017.0,-4.0
38188,2,NIBM Annexe,1100,7727,2.0,85.0,1899.0,-122.0
38189,2,Sainik Vihar,1100,909,2.0,10.0,2021.0,0.0
38190,3,NIBM Annexe,1450,6206,3.0,90.0,1899.0,-122.0
38191,2,NIBM,1050,5142,2.0,54.0,1899.0,-122.0
38192,4,Undri,2300,7391,3.0,170.0,2019.0,-2.0
38193,1,Wagholi,471,8492,1.0,40.0,2010.0,-11.0
38195,3,Wanawadi Gaon,1636,764,3.0,12.5,2018.0,-3.0
38196,3,NIBM,1600,4687,3.0,75.0,2021.0,0.0
38197,3,Lohegaon,1603,6550,3.0,105.0,2017.0,-4.0
38199,3,Bavdhan,2864,6983,3.0,200.0,2021.0,0.0
38215,2,Kalyani Nagar,1100,9454,2.0,104.0,2013.0,-8.0
38217,2,Kalyani Nagar,1225,8571,2.0,105.0,2013.0,-8.0
38218,2,Kalyani Nagar,908,11013,2.0,100.0,2014.0,-7.0
38220,3,Kalyani Nagar,1900,7789,3.0,148.0,2014.0,-7.0
38221,2,Kalyani Nagar,1329,10759,2.0,143.0,2013.0,-8.0
38222,2,Kalyani Nagar,1425,10105,2.0,144.0,2012.0,-9.0
38223,2,Kalyani Nagar,1350,10370,2.0,140.0,2009.0,-12.0
38226,3,Kalyani Nagar,1360,10073,3.0,137.0,2013.0,-8.0
38227,3,Kalyani Nagar,1500,9000,3.0,135.0,2013.0,-8.0
38228,3,Kalyani Nagar,1457,9265,3.0,135.0,2015.0,-6.0
38240,2,Mahalunge,950,5931,2.0,56.35,2024.0,3.0
38242,1,Dhayari,650,7692,1.0,50.0,2015.0,-6.0
38244,2,Sus,1066,6411,2.0,68.35,2021.0,0.0
38245,2,Bavdhan,962,7115,2.0,68.45,2026.0,5.0
38246,3,Sus,1391,5424,3.0,75.45,2026.0,5.0
38249,2,Baner,1000,7100,2.0,71.0,2021.0,0.0
38250,2,Baner,1400,6778,2.0,94.9,2018.0,-3.0
38252,2,Dhayari,741,7017,1.0,52.0,2016.0,-5.0
38253,4,Sopan Baug,4200,14285,4.0,600.0,2021.0,0.0
38254,3,Bibwewadi,2794,7659,3.0,214.0,2015.0,-6.0
38255,2,Kondhwa,1266,5371,2.0,68.0,2009.0,-12.0
38256,3,Kondhwa Budruk,1580,949,3.0,15.0,2021.0,0.0
38257,3,Wagholi,1373,4442,2.0,61.0,2015.0,-6.0
38258,3,Wadgaon Sheri,1481,6749,3.0,99.96,2029.0,8.0
38259,1,Keshav Nagar,800,4250,1.0,34.0,2020.0,-1.0
38260,2,Ravet,975,6666,2.0,65.0,2018.0,-3.0
38261,2,Fursungi,993,6344,2.0,63.0,2016.0,-5.0
38262,2,Wagholi,936,4807,2.0,45.0,2019.0,-2.0
38263,2,Keshav Nagar,1049,6863,2.0,72.0,2020.0,-1.0
38264,2,Undri,911,5708,2.0,52.0,2022.0,1.0
38265,3,Fursungi,1180,7288,2.0,86.0,2023.0,2.0
38266,2,Handewadi,1110,4144,2.0,46.0,2020.0,-1.0
38267,1,Keshav Nagar,585,7179,1.0,42.0,2020.0,-1.0
38268,1,Keshav Nagar,696,6321,1.0,44.0,2020.0,-1.0
38269,1,Bavdhan,695,8489,1.0,59.0,2019.0,-2.0
38270,4,Tathawade,1860,5913,4.0,110.00000000000001,2021.0,0.0
38272,3,Balewadi,1604,7543,3.0,121.0,2023.0,2.0
38273,2,Balewadi,1127,7797,2.0,87.88,2023.0,2.0
38274,2,Hinjewadi,1040,6250,2.0,65.0,2022.0,1.0
38276,2,Manjari,620,8064,2.0,50.0,2020.0,-1.0
38279,1,Keshav Nagar,670,5223,1.0,35.0,2020.0,-1.0
38280,2,Talegaon Dhamdhere,625,4000,1.0,25.0,2018.0,-3.0
38281,1,bhekarai nagar,300,3166,1.0,9.5,2019.0,-2.0
38282,3,Kharadi,1071,7749,3.0,83.0,2024.0,3.0
38283,1,Keshav Nagar,611,4255,1.0,26.0,2020.0,-1.0
38284,2,Akurdi,810,6172,2.0,50.0,2012.0,-9.0
38285,1,Fursungi,467,6852,1.0,32.0,2019.0,-2.0
38286,2,Keshav Nagar,1068,6741,2.0,72.0,2020.0,-1.0
38287,2,Chinchwad,1050,5809,2.0,61.0,2016.0,-5.0
38288,1,Keshav Nagar,650,5384,1.0,35.0,2020.0,-1.0
38289,1,Keshav Nagar,625,4112,1.0,25.7,2020.0,-1.0
38290,2,Kharadi,845,7692,2.0,65.0,2024.0,3.0
38291,3,Bibwewadi,1150,11739,3.0,135.0,2021.0,0.0
38292,3,Bibwewadi,1150,11652,3.0,134.0,2021.0,0.0
38293,3,Bibwewadi,1150,11565,3.0,133.0,2021.0,0.0
38294,3,Bibwewadi,1150,11478,3.0,132.0,2021.0,0.0
38295,3,Bibwewadi,1150,11391,2.0,131.0,2021.0,0.0
38296,2,Bibwewadi,865,12138,2.0,105.0,2021.0,0.0
38297,2,Bibwewadi,865,12023,2.0,104.0,2021.0,0.0
38298,2,Bibwewadi,865,11907,2.0,103.0,2021.0,0.0
38299,2,Bibwewadi,865,11791,2.0,102.0,2021.0,0.0
38325,3,Wagholi,1200,2750,2.0,33.0,2019.0,-2.0
38326,2,Tathawade,1078,5473,2.0,59.0,2021.0,0.0
38331,3,Dapodi,1460,6164,3.0,90.0,2016.0,-5.0
38333,3,Dhayari,1159,10785,3.0,125.0,2015.0,-6.0
38335,2,Manjari,800,6875,2.0,55.0,2025.0,4.0
38340,2,Kharadi,1050,6476,2.0,68.0,2015.0,-6.0
38341,2,Kharadi,920,6739,2.0,62.0,2018.0,-3.0
38342,3,Viman Nagar,2108,7590,3.0,160.0,2017.0,-4.0
38343,2,Kharadi,1000,7300,1.0,73.0,2011.0,-10.0
38344,3,Viman Nagar,1650,9393,3.0,155.0,2009.0,-12.0
38345,2,Kharadi,1260,6666,2.0,84.0,2016.0,-5.0
38347,2,Kharadi,1087,5795,2.0,63.0,2014.0,-7.0
38348,3,Viman Nagar,1460,8767,3.0,128.0,2012.0,-9.0
38349,3,Kharadi,1584,6313,3.0,100.0,2015.0,-6.0
38350,2,Viman Nagar,1185,8438,2.0,100.0,2014.0,-7.0
38351,3,Kharadi,1350,7037,3.0,95.0,2015.0,-6.0
38352,2,Kharadi,950,6421,2.0,61.0,2019.0,-2.0
38353,2,Viman Nagar,1200,8333,2.0,100.0,2018.0,-3.0
38354,2,Kharadi,900,6666,2.0,60.0,2020.0,-1.0
38355,2,Kharadi,1149,6962,2.0,80.0,2017.0,-4.0
38356,2,Kharadi,1063,8372,2.0,89.0,2016.0,-5.0
38357,2,Kharadi,1270,5905,2.0,75.0,2016.0,-5.0
38358,2,Wagholi,1191,4763,2.0,56.73,2017.0,-4.0
38359,2,Kharadi,1062,6591,2.0,70.0,2016.0,-5.0
38361,2,Kharadi,1360,7720,2.0,105.0,2015.0,-6.0
38364,4,Viman Nagar,4440,8558,4.0,380.0,2015.0,-6.0
38365,2,Kharadi,1335,7265,2.0,97.0,2015.0,-6.0
38366,4,Viman Nagar,4415,8946,5.0,395.0,2015.0,-6.0
38368,2,Kharadi,1250,6400,2.0,80.0,2016.0,-5.0
38371,3,Viman Nagar,1750,13142,4.0,229.99999999999997,2013.0,-8.0
38372,3,Kharadi,1437,6541,3.0,94.0,2015.0,-6.0
38373,3,Viman Nagar,2450,9795,3.0,240.0,2013.0,-8.0
38374,2,Kharadi,1076,6133,2.0,66.0,2014.0,-7.0
38375,3,Kharadi,1350,6444,3.0,87.0,2015.0,-6.0
38376,3,Viman Nagar,1690,12130,4.0,204.99999999999997,2013.0,-8.0
38377,2,Kharadi,1000,6900,2.0,69.0,2015.0,-6.0
38378,3,Viman Nagar,1700,12352,3.0,210.0,2013.0,-8.0
38379,2,Kharadi,1000,6500,2.0,65.0,2015.0,-6.0
38380,3,Kharadi,2360,7330,4.0,173.0,2015.0,-6.0
38381,3,Kharadi,2293,7501,3.0,172.0,2016.0,-5.0
38382,4,Kharadi,2941,5780,4.0,170.0,2014.0,-7.0
38383,3,Kharadi,2340,7222,4.0,169.0,2015.0,-6.0
38385,3,Kharadi,3350,6716,3.0,225.0,2014.0,-7.0
38386,3,Kharadi,3390,6637,3.0,225.0,2014.0,-7.0
38388,4,Kharadi,2740,8029,5.0,220.00000000000003,2018.0,-3.0
38389,3,Kharadi,2641,8330,4.0,220.00000000000003,2014.0,-7.0
38390,4,Kharadi,2840,7570,5.0,215.0,2018.0,-3.0
38391,4,Kharadi,3310,6495,4.0,215.0,2016.0,-5.0
38395,3,Kharadi,2061,9558,3.0,197.0,2020.0,-1.0
38396,3,Kharadi,2293,8416,4.0,193.0,2019.0,-2.0
38398,3,Kharadi,2293,8286,3.0,190.0,2019.0,-2.0
38399,2,Manjari,944,6769,2.0,63.9,2024.0,3.0
38400,3,Vadgaon Budruk,1130,13097,,148.0,2022.0,1.0
38403,2,Sangamvadi,1300,13461,2.0,175.0,2004.0,-17.0
38404,6,Sangamvadi,5500,11818,6.0,650.0,1999.0,-22.0
38405,4,Sangamvadi,4200,14285,5.0,600.0,2011.0,-10.0
38406,3,Wadgaon Sheri,1653,10284,3.0,170.0,2028.0,7.0
38407,2,Dhayari,850,5058,2.0,43.0,2020.0,-1.0
38408,3,Wakad,1625,9846,3.0,160.0,2015.0,-6.0
38411,2,Vishrantwadi,1176,8928,2.0,105.0,2018.0,-3.0
38412,3,Kharadi,1675,9074,3.0,152.0,2012.0,-9.0
38413,3,Kharadi,1680,8690,3.0,146.0,2015.0,-6.0
38414,3,Kharadi,1680,8809,3.0,148.0,2013.0,-8.0
38415,3,Kharadi,2060,6941,3.0,143.0,2018.0,-3.0
38416,3,Mundhwa,1450,7172,3.0,104.0,2023.0,2.0
38417,2,Mundhwa,1112,7464,2.0,83.0,2023.0,2.0
38418,2,Mundhwa,950,7473,2.0,71.0,2023.0,2.0
38419,3,Kharadi,1740,8045,3.0,140.0,2015.0,-6.0
38420,2,Tathawade,765,6550,,50.1,2022.0,1.0
38422,2,Tathawade,665,6551,,43.56,2022.0,1.0
38423,2,Tathawade,638,8153,,52.01,2024.0,3.0
38425,2,Tathawade,611,6550,,40.02,2022.0,1.0
38426,2,Hinjewadi,1000,7588,2.0,75.88,2023.0,2.0
38427,2,Tathawade,916,6551,,60.0,2022.0,1.0
38429,2,Tathawade,749,6548,,49.04,2022.0,1.0
38431,2,Tathawade,748,6550,,48.99,2022.0,1.0
38433,2,Pimple Nilakh,492,9454,,46.51,2024.0,3.0
38434,2,Tathawade,747,6546,,48.89,2022.0,1.0
38435,1,Pimple Nilakh,411,9441,,38.8,2024.0,3.0
38436,2,Pimple Nilakh,557,9450,,52.63,2024.0,3.0
38437,3,Mamurdi,628,10031,,63.0,2024.0,3.0
38439,2,Mamurdi,512,8789,,45.0,2024.0,3.0
38442,3,Pimple Nilakh,795,9455,,75.17,2024.0,3.0
38443,2,Pimple Nilakh,552,9444,,52.13,2024.0,3.0
38444,2,Pimple Nilakh,491,9448,,46.39,2024.0,3.0
38446,3,Pimple Nilakh,793,9449,,74.93,2024.0,3.0
38448,3,Pimple Nilakh,802,9448,,75.78,2024.0,3.0
38453,2,Hinjewadi,950,7048,2.0,66.96,2023.0,2.0
38456,2,Wagholi,1255,5737,2.0,72.0,2015.0,-6.0
38457,2,Manjari,950,7048,2.0,66.96,2024.0,3.0
38460,2,Balewadi,1050,6571,2.0,69.0,2023.0,2.0
38461,2,Hadapsar,1560,6923,2.0,108.0,2012.0,-9.0
38462,2,Tathawade,850,7294,2.0,62.0,2022.0,1.0
38463,3,Kharadi,2100,6761,3.0,142.0,2015.0,-6.0
38464,3,Kharadi,2605,6602,4.0,172.0,2017.0,-4.0
38465,1,Hadapsar,550,8181,1.0,45.0,2023.0,2.0
38466,3,Hadapsar,1300,7230,3.0,94.0,2023.0,2.0
38467,2,Hadapsar,728,8928,2.0,65.0,2023.0,2.0
38469,1,Hadapsar,520,6730,1.0,35.0,2016.0,-5.0
38470,2,Handewadi,840,4404,2.0,37.0,2012.0,-9.0
38472,1,Fursungi,504,4563,1.0,23.0,2019.0,-2.0
38473,2,Ravet,950,6210,2.0,59.0,2015.0,-6.0
38475,2,Hinjewadi,860,5348,2.0,46.0,2021.0,0.0
38476,2,Ravet,965,6113,2.0,59.0,2015.0,-6.0
38477,2,Hinjewadi Phase 2,902,6873,2.0,62.0,2017.0,-4.0
38478,2,Hinjewadi Phase 2,902,6984,2.0,63.0,2017.0,-4.0
38479,2,Kondhwa,1248,5608,2.0,70.0,2021.0,0.0
38480,2,Dhayari,872,6536,2.0,57.0,2016.0,-5.0
38486,2,Tathawade,1083,5355,2.0,58.0,2023.0,2.0
38487,3,Dhayari,1553,7920,3.0,123.0,2015.0,-6.0
38488,3,Kondhwa,1300,5615,1.0,73.0,2022.0,1.0
38489,2,Kondhwa,800,7000,2.0,56.0,2022.0,1.0
38490,3,Kharadi,1600,8437,3.0,135.0,2022.0,1.0
38493,2,Kondhwa,1000,7000,2.0,70.0,2012.0,-9.0
38494,2,Wagholi,1255,5338,2.0,67.0,2018.0,-3.0
38495,2,Wagholi,895,4469,2.0,40.0,2018.0,-3.0
38496,4,Wadgaon Sheri,1584,6313,3.0,100.0,2014.0,-7.0
38498,2,Handewadi,850,5411,2.0,46.0,2024.0,3.0
38501,2,Wagholi,884,4185,1.0,37.0,2016.0,-5.0
38502,2,Wagholi,944,4766,2.0,45.0,2018.0,-3.0
38503,2,Wagholi,880,3579,2.0,31.5,2016.0,-5.0
38504,3,Wagholi,1650,4242,1.0,70.0,2017.0,-4.0
38505,2,Wagholi,978,4601,1.0,45.0,2017.0,-4.0
38506,2,Handewadi,920,4673,2.0,43.0,2017.0,-4.0
38507,2,Pimple Gurav,960,7291,2.0,70.0,2020.0,-1.0
38510,3,Kharadi,1450,7586,3.0,110.00000000000001,2010.0,-11.0
38512,2,Hadapsar,790,7341,2.0,58.0,2016.0,-5.0
38513,2,Wagholi,1100,5454,2.0,60.0,2018.0,-3.0
38514,1,Hadapsar,683,3953,1.0,27.0,2017.0,-4.0
38515,4,Aundh,4000,6250,4.0,250.0,2005.0,-16.0
38516,2,Jambhulwadi Road,862,4537,2.0,39.11,2020.0,-1.0
38520,2,Vadgaon Budruk,1150,5565,2.0,64.0,2017.0,-4.0
38523,2,Tathawade,958,7202,2.0,69.0,2024.0,3.0
38524,2,Dhanori,990,5858,2.0,58.0,2022.0,1.0
38530,2,Tathawade,812,7389,2.0,60.0,2024.0,3.0
38531,4,Pashan,1585,20486,,324.0,2019.0,-2.0
38532,4,Pashan,1583,20591,,325.0,2019.0,-2.0
38537,2,Hinjewadi,633,9911,,62.64,2020.0,-1.0
38538,2,Hinjewadi,639,9912,,63.23,2020.0,-1.0
38539,3,Hinjewadi,857,9823,,84.18,2020.0,-1.0
38540,2,Viman Nagar,1010,9108,2.0,92.0,2015.0,-6.0
38560,3,Hinjewadi,842,9822,,82.7,2020.0,-1.0
38562,3,Hinjewadi,792,9826,,77.82,2020.0,-1.0
38563,3,Hinjewadi,840,9825,,82.53,2020.0,-1.0
38564,3,Hinjewadi,815,9828,,79.99,2020.0,-1.0
38565,1,Bakhori,721,2912,1.0,21.0,2018.0,-3.0
38570,1,Donje,450,2888,1.0,13.0,2019.0,-2.0
38571,3,Kalyani Nagar,1700,8823,3.0,150.0,2015.0,-6.0
38572,2,Dhanori,503,8389,,42.2,2024.0,3.0
38573,3,Kalyani Nagar,1600,9375,3.0,150.0,2009.0,-12.0
38575,2,Dhanori,559,9021,,50.43,2024.0,3.0
38577,2,Dhanori,558,9037,,50.43,2024.0,3.0
38579,2,Chikhali,906,5298,2.0,48.0,2013.0,-8.0
38580,4,Baner,3200,10156,4.0,325.0,2013.0,-8.0
38582,1,Hadapsar,620,5645,1.0,35.0,2015.0,-6.0
38583,3,Kalyani Nagar,1900,10526,4.0,200.0,2006.0,-15.0
38584,2,Kalyani Nagar,1700,11705,2.0,199.0,2009.0,-12.0
38586,3,Kalyani Nagar,1475,12542,3.0,185.0,2004.0,-17.0
38588,3,Kalyani Nagar,1475,12203,3.0,180.0,2004.0,-17.0
38589,3,Kalyani Nagar,1700,10588,3.0,180.0,2021.0,0.0
38590,3,Kalyani Nagar,1750,10000,3.0,175.0,2015.0,-6.0
38591,3,Kalyani Nagar,2000,8750,3.0,175.0,2011.0,-10.0
38592,2,Wagholi,930,4301,2.0,40.0,2015.0,-6.0
38593,2,Mahalunge,971,6694,2.0,65.0,2020.0,-1.0
38594,3,Kalyani Nagar,1750,9714,3.0,170.0,2010.0,-11.0
38595,3,Kalyani Nagar,1800,9166,3.0,165.0,2010.0,-11.0
38596,3,Kalyani Nagar,1500,11000,4.0,165.0,2010.0,-11.0
38597,3,Kalyani Nagar,1500,10666,3.0,160.0,2015.0,-6.0
38598,3,Kalyani Nagar,1607,9956,3.0,160.0,2019.0,-2.0
38599,2,Hinjewadi,1335,6067,2.0,81.0,2015.0,-6.0
38601,1,Moshi,552,4981,1.0,27.5,2012.0,-9.0
38620,1,Hinjewadi,441,7568,,33.37,2021.0,0.0
38621,2,Wakad,595,9824,,58.45,2023.0,2.0
38622,2,Wakad,619,10662,,65.99,2023.0,2.0
38624,2,Wakad,570,9824,,55.99,2023.0,2.0
38627,2,Mundhwa,1010,5336,2.0,53.9,2024.0,3.0
38628,2,Tathawade,990,5050,2.0,50.0,2023.0,2.0
38629,1,Mitra Mandal Chowk,350,5714,2.0,20.0,2017.0,-4.0
38631,2,Kharadi,1150,6521,2.0,75.0,2017.0,-4.0
38633,2,Kharadi,1050,5428,2.0,57.0,2017.0,-4.0
38634,2,Hinjewadi,976,6096,2.0,59.5,2024.0,3.0
38635,2,Ravet,982,5091,2.0,50.0,2023.0,2.0
38637,2,Undri,1265,5849,2.0,74.0,2016.0,-5.0
38638,2,Ravet,912,5263,2.0,48.0,2023.0,2.0
38639,4,Mahalunge,2068,8027,3.0,166.0,2019.0,-2.0
38680,2,Mundhwa,899,6895,2.0,61.99,2027.0,6.0
38681,2,Kondhwa,1250,5360,2.0,67.0,2011.0,-10.0
38682,3,Balewadi,1500,7333,3.0,110.00000000000001,2026.0,5.0
38683,2,NIBM Annex Mohammadwadi,1250,6480,2.0,81.0,2019.0,-2.0
38684,4,Sopan Baug,3457,13017,4.0,450.0,2020.0,-1.0
38685,3,Kondhwa,1480,7770,3.0,114.99999999999999,2013.0,-8.0
38686,3,Wanowrie,2350,10212,3.0,240.0,2016.0,-5.0
38687,2,Viman Nagar,1465,6825,2.0,100.0,2008.0,-13.0
38688,3,Wanowrie,1750,8857,3.0,155.0,2002.0,-19.0
38690,3,NIBM Annex Mohammadwadi,3172,6620,4.0,210.0,2021.0,0.0
38691,3,NIBM Annex Mohammadwadi,1450,6137,3.0,89.0,2021.0,0.0
38692,2,NIBM Annex Mohammadwadi,1002,6137,2.0,61.5,2024.0,3.0
38693,2,NIBM Annex Mohammadwadi,1050,5523,2.0,58.0,2019.0,-2.0
38694,2,Wadgaon Sheri,970,6701,2.0,65.0,2029.0,8.0
38696,3,Undri,1550,5741,3.0,89.0,2022.0,1.0
38697,2,NIBM Annex Mohammadwadi,1145,5371,2.0,61.5,2017.0,-4.0
38698,3,Mohammed wadi,1550,7096,3.0,110.00000000000001,2018.0,-3.0
38699,3,Undri,1780,6460,3.0,114.99999999999999,2019.0,-2.0
38700,2,Kondhwa,1200,5833,2.0,70.0,2003.0,-18.0
38701,3,Mohammed wadi,1600,7500,3.0,120.0,2018.0,-3.0
38703,3,NIBM Annex Mohammadwadi,1550,4677,2.0,72.5,2021.0,0.0
38704,2,NIBM Annex Mohammadwadi,1150,5043,2.0,58.0,2012.0,-9.0
38705,2,NIBM Annex Mohammadwadi,1175,5106,2.0,60.0,2012.0,-9.0
38709,2,Wanowrie,1900,5263,2.0,100.0,2020.0,-1.0
